warn;verb;wɔːn;<image src='warn_verb_ed_eng.jpg'>;[sound:warn_ed_eng.mp3];to make someone realize a possible danger or problem, especially one in the future: ; ;[sound:warn_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""gram dgram"">[ <span class=""gc dgc"">+ obj + to infinitive</span>  ]</span> <span class=""eg deg"">We were warned not <span class=""b db"">to</span> eat the fish which might upset our stomachs.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ obj + (that)</span>  ]</span> <span class=""eg deg"">Have you warned them <span class=""b db"">(that)</span> there will be an extra person for dinner?</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">I was warned <strong class=""cl"">against/off</strong> go<span class=""b db"">ing</span> to the east coast because it was so full of tourists.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">The boating area is marked with buoys to warn <strong class=""cl"">off</strong> swimmers.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">There were signs warning <span class=""b db"">of</span> fog as soon as we got onto the motorway.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">This particular curry is extremely hot - <span class=""b db"">be</span> warned!</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Put that ball down now, Laura - I'm warning you <span class=""gloss dgloss"">(= I will punish you if you do not)</span>!</span></div>";[sound:warn_verb_ex_ed_eng.mp3]; ;
accuse;verb;əˈkjuːz;<image src='accuse_verb_ed_eng.jpg'>;[sound:accuse_ed_eng.mp3];to say that someone has done something morally wrong, illegal, or unkind: ; ;[sound:accuse_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">""It wasn't my fault."" ""Don't worry, I'm not accusing you.""</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">He's been accused <span class=""b db"">of</span> robbery/murder.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Are you accusing me <span class=""b db"">of</span> ly<span class=""b db"">ing</span>?</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">The surgeon was accused <span class=""b db"">of</span> negligence.</span></div>";[sound:accuse_verb_ex_ed_eng.mp3]; ;
blame;verb;bleɪm;<image src='blame_verb_ed_eng.jpg'>;[sound:blame_ed_eng.mp3];to say or think that someone or something did something wrong or is responsible for something bad happening: ; ;[sound:blame_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">Don't blame me <span class=""gloss dgloss"">(= it is not my fault)</span> if you miss the bus!</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Hugh blames his mother <span class=""b db"">for</span> his lack of confidence.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Hugh blames his lack of confidence <span class=""b db"">on</span> his mother.</span></div>";[sound:blame_verb_ex_ed_eng.mp3]; ;
blame;noun;bleɪm;<image src='blame_noun_ed_eng.jpg'>;[sound:blame_ed_eng.mp3];the situation in which people say or think that someone or something did something wrong or is responsible for something bad happening: ; ;[sound:blame_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">Health officials <span class=""b db"">put</span> the blame<span class=""b db""> for</span> the disease<span class=""b db""> on</span> <span class=""gloss dgloss"">(= say that the reason for the disease is)</span> poor housing conditions.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">They tried to <span class=""b db"">pin</span> <span class=""gloss dgloss"">(= put)</span> the blame <span class=""b db"">for</span> the killing <span class=""b db"">on</span> an innocent army officer.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">We want to find out what happened, not to <span class=""b db"">apportion</span> blame <span class=""gloss dgloss"">(= to say someone or something was wrong)</span>.</span></div>";[sound:blame_noun_ex_ed_eng.mp3]; ;
complain;verb;kəmˈpleɪn;<image src='complain_verb_ed_eng.jpg'>;[sound:complain_ed_eng.mp3];to say that something is wrong or not satisfactory: ; ;[sound:complain_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">Lots of people have complained <span class=""b db"">about</span> the noise.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">You're always complaining!</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ that</span> ]</span> <span class=""eg deg"">He complained <span class=""b db"">that</span> his boss was useless and he had too much work.</span></div>";[sound:complain_verb_ex_ed_eng.mp3]; ;
regret;noun;rɪˈɡret;<image src='regret_noun_ed_eng.jpg'>;[sound:regret_ed_eng.mp3];a feeling of sadness about something sad or wrong or about a mistake that you have made, and a wish that it could have been different and better: ; ;[sound:regret_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">I left school at 16, but I've had a great life and I <span class=""b db"">have no</span> regrets.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">The manager expressed deep regret <span class=""b db"">at/for</span> the number of staff reductions.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">We think, <span class=""b db"">much to</span> our regret <span class=""gloss dgloss"">(= and we are very sorry about this)</span>, that we will not be able to visit you next year.</span></div>";[sound:regret_noun_ex_ed_eng.mp3]; ;
regret;verb;rɪˈɡret;<image src='regret_verb_ed_eng.jpg'>;[sound:regret_ed_eng.mp3];to feel sorry about a situation, especially something sad or wrong or a mistake that you have made: ; ;[sound:regret_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">Is there anything you've done in your life that you regret?</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ -ing verb</span> ]</span> <span class=""eg deg"">I have always regretted not hav<span class=""b db"">ing</span> studied harder at school.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ (that)</span> ]</span> <span class=""lab dlab""><span class=""usage dusage"">formal</span></span> <span class=""eg deg"">The council regrets <span class=""b db"">(that)</span> the money to subsidize the youth club is no longer available.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ to infinitive</span> ]</span> <span class=""lab dlab""><span class=""usage dusage"">formal</span></span> <span class=""eg deg"">British Airways regret <span class=""b db"">to</span> announce the cancellation of flight BA205 to Madrid.</span></div>";[sound:regret_verb_ex_ed_eng.mp3]; ;
insist;verb;ɪnˈsɪst;<image src='insist_verb_ed_eng.jpg'>;[sound:insist_ed_eng.mp3];to say firmly or demand forcefully, especially when others disagree with or oppose what you say: ; ;[sound:insist_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""gram dgram"">[ <span class=""gc dgc"">+ (that)</span> ]</span> <span class=""eg deg"">Greg still insists <span class=""b db"">(that)</span> he did nothing wrong.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Please go first - I insist!</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">She insisted <span class=""b db"">on</span> see<span class=""b db"">ing</span> her lawyer.</span></div>";[sound:insist_verb_ex_ed_eng.mp3]; ;
suggest;verb;səˈdʒest;<image src='suggest_verb_ed_eng.jpg'>;[sound:suggest_ed_eng.mp3];to mention an idea, possible plan, or action for other people to consider: ; ;[sound:suggest_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">I suggested an Italian restaurant near the station for the party. </span></div>, <div class=""examp dexamp""><span class=""lab dlab""><span class=""usage dusage"">formal</span></span> <span class=""eg deg"">Might I suggest a white wine with your salmon, sir?</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ (that)</span> ]</span> <span class=""eg deg"">I suggest <span class=""b db"">(that)</span> we wait a while before we make any firm decisions.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Liz suggested <span class=""b db"">(that)</span> I try the shop on Mill Road.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ -ing verb</span> ]</span> <span class=""eg deg"">I suggested putt<span class=""b db"">ing</span> the matter to the committee.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ question word</span> ]</span> <span class=""eg deg"">Can you suggest <span class=""b db"">wh</span>ere I could buy a dozen roses?</span></div>";[sound:suggest_verb_ex_ed_eng.mp3]; ;
advise;verb;ədˈvaɪz;<image src='advise_verb_ed_eng.jpg'>;[sound:advise_ed_eng.mp3];to give someone advice: ; ;[sound:advise_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""gram dgram"">[ <span class=""gc dgc"">+ to infinitive</span> ]</span> <span class=""eg deg"">I think I'd advise him <span class=""b db"">to</span> leave the company.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">His doctor advised him <span class=""b db"">against</span> smoking.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">I'd strongly advise <span class=""b db"">against</span> making a sudden decision.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ that</span> ]</span> <span class=""eg deg"">They're advising <span class=""b db"">that</span> children be kept at home.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ -ing verb</span> ]</span> <span class=""eg deg"">I'd advise wait<span class=""b db"">ing</span> until tomorrow.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ question word</span> ]</span> <span class=""eg deg"">She advised us <span class=""b db"">wh</span>en to come.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">She advises the president <span class=""gloss dgloss"">(= gives information and suggests types of action)</span> <span class=""b db"">on</span> African policy.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">You <span class=""b db"">would be well </span>advised <span class=""b db"">to</span> <span class=""gloss dgloss"">(= it would be wise for you to)</span> have the appropriate vaccinations before you go abroad.</span></div>";[sound:advise_verb_ex_ed_eng.mp3]; ;
ask;verb;ɑːsk;<image src='ask_verb_ed_eng.jpg'>;[sound:ask_ed_eng.mp3];to put a question to someone, or to request an answer from someone: ; ;[sound:ask_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""gram dgram"">[ <span class=""gc dgc"">+ two objects</span> ]</span> <span class=""eg deg"">She asked me a question.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">She asked a question <span class=""b db"">about</span> Welsh history.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">She asked me <span class=""b db"">about</span> Welsh history.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">She asked <span class=""b db"">about</span> Welsh history.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ question word</span> ]</span> <span class=""eg deg"">I've no idea what time the train leaves. Ask the guard <span class=""b db"">wh</span>ether he knows.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">I asked the guard the time of the train's departure.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">I asked <span class=""b db"">wh</span>en the train would leave.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ speech</span> ]</span> <span class=""eg deg"">""What time does the train leave?"" I asked.</span></div>";[sound:ask_verb_ex_ed_eng.mp3]; ;
beg;verb;beɡ;<image src='beg_verb_ed_eng.jpg'>;[sound:beg_ed_eng.mp3];to make a very strong and urgent request: ; ;[sound:beg_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">They begged <span class=""b db"">for</span> mercy.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ speech</span> ]</span> <span class=""eg deg"">""Please, please forgive me!"" she begged (him).</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ obj + to infinitive</span>  ]</span> <span class=""eg deg"">He begged her <span class=""b db"">to</span> stay, but she simply laughed and put her bags in the car.</span></div>";[sound:beg_verb_ex_ed_eng.mp3]; ;
convince;verb;kənˈvɪns;<image src='convince_verb_ed_eng.jpg'>;[sound:convince_ed_eng.mp3];to persuade someone or make someone certain: ; ;[sound:convince_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">He managed to convince the jury <span class=""b db"">of</span> his innocence.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ (that)</span> ]</span> <span class=""eg deg"">It's useless trying to convince her <span class=""b db"">(that)</span> she doesn't need to lose any weight.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ to infinitive</span> ]</span> <span class=""eg deg"">I hope this will convince you <span class=""b db"">to</span> change your mind.</span></div>";[sound:convince_verb_ex_ed_eng.mp3]; ;
encourage;verb;ɪnˈkʌr.ɪdʒ;<image src='encourage_verb_ed_eng.jpg'>;[sound:encourage_ed_eng.mp3];to make someone more likely to do something, or to make something more likely to happen: ; ;[sound:encourage_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""gram dgram"">[ <span class=""gc dgc"">T</span> <span class=""gc dgc"">+ to infinitive</span> ]</span> <span class=""eg deg"">We were encouraged <span class=""b db"">to</span> learn foreign languages at school.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">The council is encouraging the development of the property for both employment and recreation.</span></div>";[sound:encourage_verb_ex_ed_eng.mp3]; ;
forbid;verb;fəˈbɪd;<image src='forbid_verb_ed_eng.jpg'>;[sound:forbid_ed_eng.mp3];to refuse to allow something, especially officially, or to prevent a particular plan of action by making it impossible: ; ;[sound:forbid_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">The law forbids the sale of cigarettes to people under the age of 16.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ to infinitive</span> ]</span> <span class=""eg deg"">He's obviously really embarrassed about it because he forbade me <span class=""b db"">to</span> tell anyone.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">He is forbidden <span class=""b db"">from</span> leav<span class=""b db"">ing</span> the country.</span></div>";[sound:forbid_verb_ex_ed_eng.mp3]; ;
invite;verb;ɪnˈvaɪt;<image src='invite_verb_ed_eng.jpg'>;[sound:invite_ed_eng.mp3];to ask or request someone to go to an event: ; ;[sound:invite_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">We're invited <span class=""b db"">to</span> Lola's party.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Candidates who are successful in the written test will be invited <span class=""b db"">for</span> an interview.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ obj + to infinitive</span>  ]</span> <span class=""eg deg"">Her family invited me <span class=""b db"">to</span> stay with them for a few weeks.</span></div>";[sound:invite_verb_ex_ed_eng.mp3]; ;
invite;noun;ˈɪn.vaɪt;<image src='invite_noun_ed_eng.jpg'>;[sound:invite_ed_eng.mp3];an invitation: ; ;[sound:invite_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">I didn't get an invite to their wedding.</span></div>";[sound:invite_noun_ex_ed_eng.mp3]; ;
order;noun;ˈɔː.dər;<image src='order_noun_ed_eng.jpg'>;[sound:order_ed_eng.mp3];a request to make, supply, or deliver food or goods: ; ;[sound:order_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">""Can I <span class=""b db"">take</span> your order now?"" said the waiter.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">I would like to <span class=""b db"">place</span> <span class=""gloss dgloss"">(= make)</span> an order for a large pine table.</span></div>";[sound:order_noun_ex_ed_eng.mp3]; ;
order;verb;ˈɔː.dər;<image src='order_verb_ed_eng.jpg'>;[sound:order_ed_eng.mp3];to ask for something to be made, supplied, or delivered, especially in a restaurant or shop: ; ;[sound:order_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">I ordered some pasta and a mixed salad.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ two objects</span> ]</span> <span class=""eg deg"">There are no shirts left in this size but we could order one <span class=""b db"">for</span> you/order you one.</span></div>";[sound:order_verb_ex_ed_eng.mp3]; ;
persuade;verb;pəˈsweɪd;<image src='persuade_verb_ed_eng.jpg'>;[sound:persuade_ed_eng.mp3];to make someone do or believe something by giving them a good reason to do it or by talking to that person and making them believe it: ; ;[sound:persuade_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">If she doesn't want to go, nothing you can say will persuade her.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ (that)</span> ]</span> <span class=""eg deg"">It's no use trying to persuade him <span class=""b db"">(that)</span> you're innocent.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ to infinitive</span> ]</span> <span class=""eg deg"">He is trying to persuade local and foreign businesses <span class=""b db"">to</span> invest in the project.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Using a bunch of bananas, the zoo-keeper persuaded the monkey back into its cage.</span></div>, <div class=""examp dexamp""><span class=""lab dlab""><span class=""usage dusage"">formal</span></span> <span class=""eg deg"">The first priority is to persuade the management <span class=""b db"">of</span> the urgency of this matter.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Her legal advisers persuaded her <span class=""b db"">into/out of</span> mentioning <span class=""gloss dgloss"">(= to mention/not to mention)</span> the names of the people involved in the robbery.</span></div>";[sound:persuade_verb_ex_ed_eng.mp3]; ;
novel;noun;ˈnɒv.əl;<image src='novel_noun_ed_eng.jpg'>;[sound:novel_ed_eng.mp3];a long printed story about imaginary characters and events: ; ;[sound:novel_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">a paperback novel</span></div>, <div class=""examp dexamp""> <span class=""eg deg""><span class=""b db"">historical/romantic</span> novels</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Have you read any of Jane Austen's novels?</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">His latest novel is selling really well.</span></div>";[sound:novel_noun_ex_ed_eng.mp3]; ;
novel;adjective;ˈnɒv.əl;<image src='novel_adjective_ed_eng.jpg'>;[sound:novel_ed_eng.mp3];new and original, not like anything seen before: ; ;[sound:novel_adjective_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">a novel idea/suggestion</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Keeping a sheep in the garden is a novel way of keeping the grass short!</span></div>";[sound:novel_adjective_ex_ed_eng.mp3]; ;
pollen;noun;ˈpɒl.ən;<image src='pollen_noun_ed_eng.jpg'>;[sound:pollen_ed_eng.mp3];a powder, produced by the male part of a flower, that causes the female part of the same type of flower to produce seeds. It is carried by insects or the wind.; ;[sound:pollen_noun_def_ed_eng.mp3];;[sound:pollen_noun_ex_ed_eng.mp3]; ;
goose;noun;ɡuːs;<image src='goose_noun_ed_eng.jpg'>;[sound:goose_ed_eng.mp3];a large water bird similar to a duck but larger, or the meat from this bird; ;[sound:goose_noun_def_ed_eng.mp3];;[sound:goose_noun_ex_ed_eng.mp3]; ;
goose;verb;ɡuːs;<image src='goose_verb_ed_eng.jpg'>;[sound:goose_ed_eng.mp3];to press or take hold of someone's bottom; ;[sound:goose_verb_def_ed_eng.mp3];;[sound:goose_verb_ex_ed_eng.mp3]; ;
knife;noun;naɪf;<image src='knife_noun_ed_eng.jpg'>;[sound:knife_ed_eng.mp3];a tool, usually with a metal blade and a handle, used for cutting and spreading food or other substances, or as a weapon: ; ;[sound:knife_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">a fish/butter/steak knife</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">I prefer to use a knife <span class=""b db"">and fork</span>.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">He <span class=""b db"">drew/pulled</span> a knife and stabbed her.</span></div>";[sound:knife_noun_ex_ed_eng.mp3]; ;
knife;verb;naɪf;<image src='knife_verb_ed_eng.jpg'>;[sound:knife_ed_eng.mp3];to attack someone using a knife: ; ;[sound:knife_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">He knifed her <span class=""b db"">in</span> the back.</span></div>";[sound:knife_verb_ex_ed_eng.mp3]; ;
shelf;noun;ʃelf;<image src='shelf_noun_ed_eng.jpg'>;[sound:shelf_ed_eng.mp3];a long, flat board fixed horizontally, usually against a wall or inside a cupboard so that objects can be stored on it: ; ;[sound:shelf_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">a glass shelf</span></div>, <div class=""examp dexamp""> <span class=""eg deg""><span class=""b db"">on</span> the top/bottom shelf</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">One wall had shelves from floor to ceiling, crammed with books.</span></div>";[sound:shelf_noun_ex_ed_eng.mp3]; ;
matter;noun;ˈmæt.ər;<image src='matter_noun_ed_eng.jpg'>;[sound:matter_ed_eng.mp3];a situation or subject that is being dealt with or considered: ; ;[sound:matter_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">Could I talk to you about a personal matter?</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Allen denied any knowledge of the matter.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Please phone me back - it's a matter <span class=""b db"">of</span> some importance.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Talking about the world's problems is one thing, but solving them is <span class=""b db"">another</span> matter <span class=""b db"">altogether</span> <span class=""gloss dgloss"">(= is completely different)</span>.</span></div>";[sound:matter_noun_ex_ed_eng.mp3]; ;
matter;verb;ˈmæt.ər;<image src='matter_verb_ed_eng.jpg'>;[sound:matter_ed_eng.mp3];to be important, or to affect what happens: ; ;[sound:matter_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">We were late but it didn't seem to matter.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">""What did you say?"" ""Oh, <span class=""b db"">it doesn't</span> matter.""</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ question word</span> ]</span> <span class=""eg deg""><span class=""b db"">It</span> doesn't matter<span class=""b db""> wh</span>at you wear - just as long as you come.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ that</span> ]</span> <span class=""eg deg""><span class=""b db"">It</span> didn't matter<span class=""b db""> that</span> our best player was injured after ten minutes - we still won.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">I know Charles doesn't think this project is important, but it matters <span class=""b db"">to</span> me.</span></div>";[sound:matter_verb_ex_ed_eng.mp3]; ;
reluctant;adjective;rɪˈlʌk.tənt;<image src='reluctant_adjective_ed_eng.jpg'>;[sound:reluctant_ed_eng.mp3];not willing to do something and therefore slow to do it: ; ;[sound:reluctant_adjective_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""gram dgram"">[ <span class=""gc dgc"">+ to infinitive</span> ]</span> <span class=""eg deg"">I was having such a good time I was reluctant <span class=""b db"">to</span> leave.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Many parents feel reluctant <span class=""b db"">to</span> talk openly with their children.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">She persuaded her reluctant husband to take a trip to Florida with her.</span></div>";[sound:reluctant_adjective_ex_ed_eng.mp3]; ;
listen-in;phrasal verb;ˈlɪs.ən;<image src='listen-in_phrasal verb_ed_eng.jpg'>;[sound:listen-in_ed_eng.mp3];If you listen in on a conversation or on someone talking, you listen, especially secretly, without saying anything: ; ;[sound:listen-in_phrasal verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">I wish Dad would stop listening in on my phone conversations.</span></div>";[sound:listen-in_phrasal verb_ex_ed_eng.mp3]; ;
recall;verb;rɪˈkɔːl;<image src='recall_verb_ed_eng.jpg'>;[sound:recall_ed_eng.mp3];to bring the memory of a past event into your mind, and often to give a description of what you remember: ; ;[sound:recall_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">The old man recalled the city as it had been before the war.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">""As I recall,"" he said with some irritation, ""you still owe me €150.""</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ (that)</span> ]</span> <span class=""eg deg"">He recalled <span class=""b db"">(that)</span> he had sent the letter over a month ago.</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ question word</span> ]</span> <span class=""eg deg"">Can you recall <span class=""b db"">wh</span>at happened last night?</span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">+ -ing verb</span> ]</span> <span class=""eg deg"">She recalled see<span class=""b db"">ing</span> him outside the shop on the night of the robbery.</span></div>";[sound:recall_verb_ex_ed_eng.mp3]; ;
recall;noun;rɪˈkɔːl;<image src='recall_noun_ed_eng.jpg'>;[sound:recall_ed_eng.mp3];the ability to remember things: ; ;[sound:recall_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">Old people often have astonishing <span class=""b db"">powers of</span> recall.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">My brother has <span class=""b db"">total</span> recall <span class=""gloss dgloss"">(= he can remember every detail of past events)</span>.</span></div>";[sound:recall_noun_ex_ed_eng.mp3]; ;
mat;noun;mæt;<image src='mat_noun_ed_eng.jpg'>;[sound:mat_ed_eng.mp3];a small piece of strong material that covers and protects part of a floor: ; ;[sound:mat_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">Wipe your feet on the mat before you come inside.</span></div>";[sound:mat_noun_ex_ed_eng.mp3]; ;
pen;noun;pen;<image src='pen_noun_ed_eng.jpg'>;[sound:pen_ed_eng.mp3];a long, thin object used for writing or drawing with ink: ; ;[sound:pen_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">a fountain/ballpoint/felt-tip pen</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">Don't write <span class=""b db"">in</span> pen <span class=""gloss dgloss"">(= using a pen)</span>, or you won't be able to rub out any mistakes you make.</span></div>";[sound:pen_noun_ex_ed_eng.mp3]; ;
pen;verb;pen;<image src='pen_verb_ed_eng.jpg'>;[sound:pen_ed_eng.mp3];to write something: ; ;[sound:pen_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">She penned a note of thanks to her hostess.</span></div>";[sound:pen_verb_ex_ed_eng.mp3]; ;
pan;noun;pæn;<image src='pan_noun_ed_eng.jpg'>;[sound:pan_ed_eng.mp3];a metal container that is round and often has a long handle and a lid, used for cooking things on top of a cooker: ; ;[sound:pan_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">Heat the milk in a small pan.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">This dishwasher even washes <span class=""b db"">pots and</span> pans <span class=""gloss dgloss"">(= different types of pan)</span>.</span></div>";[sound:pan_noun_ex_ed_eng.mp3]; ;
pan;verb;pæn;<image src='pan_verb_ed_eng.jpg'>;[sound:pan_ed_eng.mp3];(of a video camera) to move slowly from one side to another or up and down: ; ;[sound:pan_verb_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">In the first scene, the camera pans slowly <span class=""b db"">across</span> the room.</span></div>";[sound:pan_verb_ex_ed_eng.mp3]; ;
lad;noun;læd;<image src='lad_noun_ed_eng.jpg'>;[sound:lad_ed_eng.mp3];a boy or young man: ; ;[sound:lad_noun_def_ed_eng.mp3];"<div class=""examp dexamp""><span class=""eg deg"">A group of young lads were standing outside the shop.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">He's a nice lad.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">The prime minister's a <span class=""b db"">local</span> lad <span class=""gloss dgloss"">(= he was born and lived in this area)</span>.</span></div>, <div class=""examp dexamp""> <span class=""eg deg"">lads <span class=""b db"">and lasses</span> <span class=""gloss dgloss"">(= boys and girls)</span></span></div>, <div class=""examp dexamp""> <span class=""gram dgram"">[ <span class=""gc dgc"">as form of address</span> ]</span> <span class=""eg deg"">Come on, lads, let's get this job finished!</span></div>";[sound:lad_noun_ex_ed_eng.mp3]; ;
